file_id,neighborhood,date,count,type,x,y
u0Wvns6+BrG5u5SjevZYoDq1wMeFgfAzQbEC4w==,City Center,2020-07-29,3,1,6281024.120540152,1841549.7918858042
u0Wvns6+BrG5u5SjevZYoDq1wMeFgfAzQbEC4w==,City Center,2020-07-29,2,1,6281261.648280177,1842231.3218224063
u0Wvns6+BrG5u5SjevZYoDq1wMeFgfAzQbEC4w==,City Center,2020-07-29,7,1,6281234.284941345,1842003.7121567735
u0Wvns6+BrG5u5SjevZYoDq1wMeFgfAzQbEC4w==,City Center,2020-07-29,1,1,6281390.1164626,1842063.9877385534
u0Wvns6+BrG5u5SjevZYoDq1wMeFgfAzQbEC4w==,City Center,2020-07-29,8,1,6281330.488404017,1841855.1211031054
u0Wvns6+BrG5u5SjevZYoDq1wMeFgfAzQbEC4w==,City Center,2020-07-29,1,1,6281321.727805409,1841498.0423065755
u0Wvns6+BrG5u5SjevZYoDq1wMeFgfAzQbEC4w==,City Center,2020-07-29,2,2,6281497.4222196,1841625.8876121023
u0Wvns6+BrG5u5SjevZYoDq1wMeFgfAzQbEC4w==,City Center,2020-07-29,1,1,6281620.831502013,1841680.2763672366
u0Wvns6+BrG5u5SjevZYoDq1wMeFgfAzQbEC4w==,City Center,2020-07-29,1,1,6281777.805036664,1841919.1184110376
u0Wvns6+BrG5u5SjevZYoDq1wMeFgfAzQbEC4w==,City Center,2020-07-29,2,1,6281920.013958162,1841874.8253563128
u0Wvns6+BrG5u5SjevZYoDq1wMeFgfAzQbEC4w==,City Center,2020-07-29,3,1,6281802.254272344,1841691.0757253063
u0Wvns6+BrG5u5SjevZYoDq1wMeFgfAzQbEC4w==,City Center,2020-07-29,1,1,6281775.20597169,1841512.7257733343
u0Wvns6+BrG5u5SjevZYoDq1wMeFgfAzQbEC4w==,City Center,2020-07-29,4,1,6282100.255335322,1841700.9007881538
u0Wvns6+BrG5u5SjevZYoDq1wMeFgfAzQbEC4w==,City Center,2020-07-29,1,2,6282056.494523519,1841947.5782490452
u0Wvns6+BrG5u5SjevZYoDq1wMeFgfAzQbEC4w==,City Center,2020-07-29,1,1,6282167.501979117,1842088.2797581106
u0Wvns6+BrG5u5SjevZYoDq1wMeFgfAzQbEC4w==,City Center,2020-07-29,3,1,6282192.02997434,1841872.5520007946
u0Wvns6+BrG5u5SjevZYoDq1wMeFgfAzQbEC4w==,City Center,2020-07-29,4,1,6282306.954316551,1841612.964208852
u0Wvns6+BrG5u5SjevZYoDq1wMeFgfAzQbEC4w==,City Center,2020-07-29,1,2,6282423.296330566,1841575.0451283841
u0Wvns6+BrG5u5SjevZYoDq1wMeFgfAzQbEC4w==,City Center,2020-07-29,1,1,6283279.227684065,1841727.9943661534
u0Wvns6+BrG5u5SjevZYoDq1wMeFgfAzQbEC4w==,City Center,2020-07-29,1,2,6282879.255422504,1841977.6488402237
u0Wvns6+BrG5u5SjevZYoDq1wMeFgfAzQbEC4w==,City Center,2020-07-29,1,1,6282644.444886769,1841720.9839339475
u0Wvns6+BrG5u5SjevZYoDq1wMeFgfAzQbEC4w==,City Center,2020-07-29,1,2,6282747.991276246,1841707.8029653348
u0Wvns6+BrG5u5SjevZYoDq1wMeFgfAzQbEC4w==,City Center,2020-07-29,2,1,6282746.6917437585,1841504.606646483
u0Wvns6+BrG5u5SjevZYoDq1wMeFgfAzQbEC4w==,City Center,2020-07-29,4,1,6282706.690299478,1841326.364949536
u0Wvns6+BrG5u5SjevZYoDq1wMeFgfAzQbEC4w==,City Center,2020-07-29,6,1,6282634.030337723,1841105.2916406975
u0Wvns6+BrG5u5SjevZYoDq1wMeFgfAzQbEC4w==,City Center,2020-07-29,2,2,6282757.16396173,1841116.5781463783
u0Wvns6+BrG5u5SjevZYoDq1wMeFgfAzQbEC4w==,City Center,2020-07-29,1,2,6283045.125984234,1841582.1638156148
u0Wvns6+BrG5u5SjevZYoDq1wMeFgfAzQbEC4w==,City Center,2020-07-29,1,1,6283032.881676507,1841693.1064263766
u0Wvns6+BrG5u5SjevZYoDq1wMeFgfAzQbEC4w==,City Center,2020-07-29,1,1,6283151.4289577715,1842000.005341536
u0Wvns6+BrG5u5SjevZYoDq1wMeFgfAzQbEC4w==,City Center,2020-07-29,1,2,6283137.72759847,1841883.1217766155
u0Wvns6+BrG5u5SjevZYoDq1wMeFgfAzQbEC4w==,City Center,2020-07-29,6,1,6283577.937582946,1841848.6537847382
u0Wvns6+BrG5u5SjevZYoDq1wMeFgfAzQbEC4w==,City Center,2020-07-29,2,1,6283602.662477032,1841663.7133484602
u0Wvns6+BrG5u5SjevZYoDq1wMeFgfAzQbEC4w==,City Center,2020-07-29,3,1,6283510.809078469,1841479.747207404
u0Wvns6+BrG5u5SjevZYoDq1wMeFgfAzQbEC4w==,City Center,2020-07-29,2,1,6283638.607804762,1841207.7362320218
u0Wvns6+BrG5u5SjevZYoDq1wMeFgfAzQbEC4w==,City Center,2020-07-29,1,1,6280525.285280554,1840519.4515898612
u0Wvns6+BrG5u5SjevZYoDq1wMeFgfAzQbEC4w==,City Center,2020-07-29,1,1,6283323.5004329095,1841561.3639399612
u0Wvns6+BrG5u5SjevZYoDq1wMeFgfAzQbEC4w==,City Center,2020-07-29,1,1,6282594.325642469,1841986.1879149743
u0Wvns6+BrG5u5SjevZYoDq1wMeFgfAzQbEC4w==,City Center,2020-07-29,2,1,6281877.710197933,1842349.3289928865
u0Wvns6+BrG5u5SjevZYoDq1wMeFgfAzQbEC4w==,City Center,2020-07-29,3,1,6282065.3338816725,1842316.9719739903
8CoptHS197odmTIoCf9TKU3JKuVRWLZWzIyrHg==,City Center,2020-08-27,3,1,6280132.930677276,1842372.0601147104
8CoptHS197odmTIoCf9TKU3JKuVRWLZWzIyrHg==,City Center,2020-08-27,6,1,6280189.507184449,1842251.5278802102
8CoptHS197odmTIoCf9TKU3JKuVRWLZWzIyrHg==,City Center,2020-08-27,1,1,6280402.750032999,1842350.3003186486
8CoptHS197odmTIoCf9TKU3JKuVRWLZWzIyrHg==,City Center,2020-08-27,1,1,6280371.959604375,1841877.1727977055
8CoptHS197odmTIoCf9TKU3JKuVRWLZWzIyrHg==,City Center,2020-08-27,1,2,6280471.374916803,1841554.1874142375
8CoptHS197odmTIoCf9TKU3JKuVRWLZWzIyrHg==,City Center,2020-08-27,1,1,6280504.268647688,1840423.8771892462
8CoptHS197odmTIoCf9TKU3JKuVRWLZWzIyrHg==,City Center,2020-08-27,1,1,6280683.87156222,1842183.2311327222
8CoptHS197odmTIoCf9TKU3JKuVRWLZWzIyrHg==,City Center,2020-08-27,1,1,6281212.072793029,1842272.3970246674
8CoptHS197odmTIoCf9TKU3JKuVRWLZWzIyrHg==,City Center,2020-08-27,4,1,6281392.561245615,1842314.6980700428
8CoptHS197odmTIoCf9TKU3JKuVRWLZWzIyrHg==,City Center,2020-08-27,1,1,6281352.904171908,1842214.1102432967
8CoptHS197odmTIoCf9TKU3JKuVRWLZWzIyrHg==,City Center,2020-08-27,5,1,6281208.893075374,1841975.7352384557
8CoptHS197odmTIoCf9TKU3JKuVRWLZWzIyrHg==,City Center,2020-08-27,11,1,6281278.124827389,1841836.1326720533
8CoptHS197odmTIoCf9TKU3JKuVRWLZWzIyrHg==,City Center,2020-08-27,1,2,6281387.96080305,1841885.4852729705
8CoptHS197odmTIoCf9TKU3JKuVRWLZWzIyrHg==,City Center,2020-08-27,2,1,6281591.797791873,1841706.5990204958
8CoptHS197odmTIoCf9TKU3JKuVRWLZWzIyrHg==,City Center,2020-08-27,2,1,6281531.770952776,1841505.2216571914
8CoptHS197odmTIoCf9TKU3JKuVRWLZWzIyrHg==,City Center,2020-08-27,2,1,6281861.684801161,1841691.151177332
8CoptHS197odmTIoCf9TKU3JKuVRWLZWzIyrHg==,City Center,2020-08-27,1,1,6281795.093552159,1841477.2171448357
8CoptHS197odmTIoCf9TKU3JKuVRWLZWzIyrHg==,City Center,2020-08-27,1,1,6281924.622757539,1841564.23975333
8CoptHS197odmTIoCf9TKU3JKuVRWLZWzIyrHg==,City Center,2020-08-27,3,1,6282211.697800669,1841952.622422438
8CoptHS197odmTIoCf9TKU3JKuVRWLZWzIyrHg==,City Center,2020-08-27,5,1,6282417.69970364,1841975.7186627032
8CoptHS197odmTIoCf9TKU3JKuVRWLZWzIyrHg==,City Center,2020-08-27,1,2,6282727.4467473375,1842079.7945049799
8CoptHS197odmTIoCf9TKU3JKuVRWLZWzIyrHg==,City Center,2020-08-27,1,1,6282629.52182728,1841941.940090281
8CoptHS197odmTIoCf9TKU3JKuVRWLZWzIyrHg==,City Center,2020-08-27,3,1,6282639.7415437065,1841695.6394540463
8CoptHS197odmTIoCf9TKU3JKuVRWLZWzIyrHg==,City Center,2020-08-27,2,1,6282774.346780514,1841656.355767974
8CoptHS197odmTIoCf9TKU3JKuVRWLZWzIyrHg==,City Center,2020-08-27,1,2,6282747.141990949,1841517.7617506313
8CoptHS197odmTIoCf9TKU3JKuVRWLZWzIyrHg==,City Center,2020-08-27,1,2,6282590.27268887,1841279.5212189981
8CoptHS197odmTIoCf9TKU3JKuVRWLZWzIyrHg==,City Center,2020-08-27,2,1,6282732.389485526,1841341.1615426918
8CoptHS197odmTIoCf9TKU3JKuVRWLZWzIyrHg==,City Center,2020-08-27,2,1,6282627.900155563,1841190.7504588007
8CoptHS197odmTIoCf9TKU3JKuVRWLZWzIyrHg==,City Center,2020-08-27,1,1,6282081.29111281,1841183.841664343
8CoptHS197odmTIoCf9TKU3JKuVRWLZWzIyrHg==,City Center,2020-08-27,1,1,6282878.702817237,1841194.4401841434
8CoptHS197odmTIoCf9TKU3JKuVRWLZWzIyrHg==,City Center,2020-08-27,1,1,6283634.017891754,1842076.6260967164
8CoptHS197odmTIoCf9TKU3JKuVRWLZWzIyrHg==,City Center,2020-08-27,1,1,6283466.385630819,1842633.8933400586
8CoptHS197odmTIoCf9TKU3JKuVRWLZWzIyrHg==,City Center,2020-08-27,1,1,6283630.903813771,1842385.9790253283
8CoptHS197odmTIoCf9TKU3JKuVRWLZWzIyrHg==,City Center,2020-08-27,1,1,6280868.962471264,1842055.0422132444
8CoptHS197odmTIoCf9TKU3JKuVRWLZWzIyrHg==,City Center,2020-08-27,1,1,6281074.964374236,1842078.1384535092
8CoptHS197odmTIoCf9TKU3JKuVRWLZWzIyrHg==,City Center,2020-08-27,1,1,6281316.62977656,1842429.120061457
8CoptHS197odmTIoCf9TKU3JKuVRWLZWzIyrHg==,City Center,2020-08-27,1,1,6283479.313503823,1842040.3680578233
8CoptHS197odmTIoCf9TKU3JKuVRWLZWzIyrHg==,City Center,2020-08-27,1,1,6283612.1597478865,1841836.9735963996
8CoptHS197odmTIoCf9TKU3JKuVRWLZWzIyrHg==,City Center,2020-08-27,1,1,6283232.504416504,1841809.3807915442
8CoptHS197odmTIoCf9TKU3JKuVRWLZWzIyrHg==,City Center,2020-08-27,1,1,6283288.875949081,1842269.615460275
8CoptHS197odmTIoCf9TKU3JKuVRWLZWzIyrHg==,City Center,2020-08-27,2,1,6283183.236508477,1842011.9011771157
8CoptHS197odmTIoCf9TKU3JKuVRWLZWzIyrHg==,City Center,2020-08-27,3,1,6281940.6586668445,1842460.4698282592
8CoptHS197odmTIoCf9TKU3JKuVRWLZWzIyrHg==,City Center,2020-08-27,3,1,6282094.957133372,1842458.8561497633
8CoptHS197odmTIoCf9TKU3JKuVRWLZWzIyrHg==,City Center,2020-08-27,2,1,6283609.8595266035,1841622.3671978638
8CoptHS197odmTIoCf9TKU3JKuVRWLZWzIyrHg==,City Center,2020-08-27,2,1,6283556.938325951,1841484.0421269366
8CoptHS197odmTIoCf9TKU3JKuVRWLZWzIyrHg==,City Center,2020-08-27,3,1,6281021.028370077,1841845.134089111
8CoptHS197odmTIoCf9TKU3JKuVRWLZWzIyrHg==,City Center,2020-08-27,8,1,6280847.7132095015,1841872.1972890107
6IKKwNZ7+KgdyC/a84yCBl/Z1oFnVPfHlY19Xg==,City Center,2020-09-29,3,1,6280077.2626134725,1842370.5339055248
6IKKwNZ7+KgdyC/a84yCBl/Z1oFnVPfHlY19Xg==,City Center,2020-09-29,4,1,6280199.569262261,1842252.5136628454
6IKKwNZ7+KgdyC/a84yCBl/Z1oFnVPfHlY19Xg==,City Center,2020-09-29,1,1,6280074.190991231,1841890.25169733
6IKKwNZ7+KgdyC/a84yCBl/Z1oFnVPfHlY19Xg==,City Center,2020-09-29,1,1,6280606.312043195,1841036.0290531535
6IKKwNZ7+KgdyC/a84yCBl/Z1oFnVPfHlY19Xg==,City Center,2020-09-29,6,1,6280806.122365735,1841896.4502168507
6IKKwNZ7+KgdyC/a84yCBl/Z1oFnVPfHlY19Xg==,City Center,2020-09-29,1,1,6280796.555882527,1842426.1003937314
6IKKwNZ7+KgdyC/a84yCBl/Z1oFnVPfHlY19Xg==,City Center,2020-09-29,1,1,6281054.909919176,1842313.1009375004
6IKKwNZ7+KgdyC/a84yCBl/Z1oFnVPfHlY19Xg==,City Center,2020-09-29,1,1,6281066.602910089,1842115.9538278314
6IKKwNZ7+KgdyC/a84yCBl/Z1oFnVPfHlY19Xg==,City Center,2020-09-29,3,1,6281045.479864438,1841851.3452494408
6IKKwNZ7+KgdyC/a84yCBl/Z1oFnVPfHlY19Xg==,City Center,2020-09-29,1,1,6280668.145369029,1841589.7136842287
6IKKwNZ7+KgdyC/a84yCBl/Z1oFnVPfHlY19Xg==,City Center,2020-09-29,1,1,6280750.52933308,1841305.7666730175
6IKKwNZ7+KgdyC/a84yCBl/Z1oFnVPfHlY19Xg==,City Center,2020-09-29,1,1,6281009.710344949,1841322.0739651467
6IKKwNZ7+KgdyC/a84yCBl/Z1oFnVPfHlY19Xg==,City Center,2020-09-29,2,1,6281269.836471353,1841486.1603982588
6IKKwNZ7+KgdyC/a84yCBl/Z1oFnVPfHlY19Xg==,City Center,2020-09-29,1,1,6281193.614040936,1841720.7935682968
6IKKwNZ7+KgdyC/a84yCBl/Z1oFnVPfHlY19Xg==,City Center,2020-09-29,15,1,6281213.831351824,1841843.7804699123
6IKKwNZ7+KgdyC/a84yCBl/Z1oFnVPfHlY19Xg==,City Center,2020-09-29,4,2,6281349.839359913,1841842.643792153
6IKKwNZ7+KgdyC/a84yCBl/Z1oFnVPfHlY19Xg==,City Center,2020-09-29,8,1,6281221.646835897,1842053.0801254592
6IKKwNZ7+KgdyC/a84yCBl/Z1oFnVPfHlY19Xg==,City Center,2020-09-29,1,1,6281300.389571743,1842212.5246647093
6IKKwNZ7+KgdyC/a84yCBl/Z1oFnVPfHlY19Xg==,City Center,2020-09-29,1,1,6281391.927932127,1842347.2310921042
6IKKwNZ7+KgdyC/a84yCBl/Z1oFnVPfHlY19Xg==,City Center,2020-09-29,1,1,6281480.158391636,1841964.7105260587
6IKKwNZ7+KgdyC/a84yCBl/Z1oFnVPfHlY19Xg==,City Center,2020-09-29,1,1,6281530.986471838,1841810.3409007692
6IKKwNZ7+KgdyC/a84yCBl/Z1oFnVPfHlY19Xg==,City Center,2020-09-29,1,1,6281502.953676878,1841478.054343607
6IKKwNZ7+KgdyC/a84yCBl/Z1oFnVPfHlY19Xg==,City Center,2020-09-29,1,1,6281818.790975252,1842251.2967131753
6IKKwNZ7+KgdyC/a84yCBl/Z1oFnVPfHlY19Xg==,City Center,2020-09-29,2,1,6281942.357776755,1842330.31532514
6IKKwNZ7+KgdyC/a84yCBl/Z1oFnVPfHlY19Xg==,City Center,2020-09-29,4,1,6282091.318928472,1842329.0703923563
6IKKwNZ7+KgdyC/a84yCBl/Z1oFnVPfHlY19Xg==,City Center,2020-09-29,1,1,6282169.904145229,1842463.885074776
6IKKwNZ7+KgdyC/a84yCBl/Z1oFnVPfHlY19Xg==,City Center,2020-09-29,1,1,6282061.3959044395,1841701.2255532278
6IKKwNZ7+KgdyC/a84yCBl/Z1oFnVPfHlY19Xg==,City Center,2020-09-29,1,1,6282046.0799744725,1841331.885955795
6IKKwNZ7+KgdyC/a84yCBl/Z1oFnVPfHlY19Xg==,City Center,2020-09-29,2,1,6282646.098837207,1841979.5974306678
6IKKwNZ7+KgdyC/a84yCBl/Z1oFnVPfHlY19Xg==,City Center,2020-09-29,1,1,6282736.377044877,1841917.2650034188
6IKKwNZ7+KgdyC/a84yCBl/Z1oFnVPfHlY19Xg==,City Center,2020-09-29,1,2,6282905.4767479375,1842026.6920438353
6IKKwNZ7+KgdyC/a84yCBl/Z1oFnVPfHlY19Xg==,City Center,2020-09-29,1,1,6282865.987240697,1841928.4973815873
6IKKwNZ7+KgdyC/a84yCBl/Z1oFnVPfHlY19Xg==,City Center,2020-09-29,1,2,6282734.289916944,1841590.9194004147
6IKKwNZ7+KgdyC/a84yCBl/Z1oFnVPfHlY19Xg==,City Center,2020-09-29,2,1,6282596.588578644,1841327.285117246
6IKKwNZ7+KgdyC/a84yCBl/Z1oFnVPfHlY19Xg==,City Center,2020-09-29,2,2,6282719.958481284,1841375.5164081727
6IKKwNZ7+KgdyC/a84yCBl/Z1oFnVPfHlY19Xg==,City Center,2020-09-29,5,1,6282757.557759453,1841178.1527884544
6IKKwNZ7+KgdyC/a84yCBl/Z1oFnVPfHlY19Xg==,City Center,2020-09-29,4,1,6282653.381293619,1841092.8143297452
6IKKwNZ7+KgdyC/a84yCBl/Z1oFnVPfHlY19Xg==,City Center,2020-09-29,1,1,6282912.719824578,1841133.7514787049
6IKKwNZ7+KgdyC/a84yCBl/Z1oFnVPfHlY19Xg==,City Center,2020-09-29,1,1,6282934.315427496,1841472.2496275872
6IKKwNZ7+KgdyC/a84yCBl/Z1oFnVPfHlY19Xg==,City Center,2020-09-29,1,1,6283019.25907675,1841588.5377898717
6IKKwNZ7+KgdyC/a84yCBl/Z1oFnVPfHlY19Xg==,City Center,2020-09-29,1,1,6282948.686242929,1841693.810084037
6IKKwNZ7+KgdyC/a84yCBl/Z1oFnVPfHlY19Xg==,City Center,2020-09-29,1,2,6283157.629871179,1841956.84896457
6IKKwNZ7+KgdyC/a84yCBl/Z1oFnVPfHlY19Xg==,City Center,2020-09-29,2,1,6283470.277407996,1842231.3367333207
6IKKwNZ7+KgdyC/a84yCBl/Z1oFnVPfHlY19Xg==,City Center,2020-09-29,1,1,6283487.029298919,1841812.4667846654
6IKKwNZ7+KgdyC/a84yCBl/Z1oFnVPfHlY19Xg==,City Center,2020-09-29,4,1,6283298.184842238,1841653.942413125
6IKKwNZ7+KgdyC/a84yCBl/Z1oFnVPfHlY19Xg==,City Center,2020-09-29,1,1,6283302.456146803,1841309.0702899855
6IKKwNZ7+KgdyC/a84yCBl/Z1oFnVPfHlY19Xg==,City Center,2020-09-29,1,1,6283589.906232265,1841694.608924523
6IKKwNZ7+KgdyC/a84yCBl/Z1oFnVPfHlY19Xg==,City Center,2020-09-29,2,1,6283484.745272124,1841455.333860623
6IKKwNZ7+KgdyC/a84yCBl/Z1oFnVPfHlY19Xg==,City Center,2020-09-29,3,1,6281924.915339082,1841628.4726604954
6IKKwNZ7+KgdyC/a84yCBl/Z1oFnVPfHlY19Xg==,City Center,2020-09-29,7,1,6281841.468121177,1841746.1681381008
6IKKwNZ7+KgdyC/a84yCBl/Z1oFnVPfHlY19Xg==,City Center,2020-09-29,1,1,6280512.943924131,1841627.9575297707
6IKKwNZ7+KgdyC/a84yCBl/Z1oFnVPfHlY19Xg==,City Center,2020-09-29,1,1,6280436.052037585,1841757.9138082787
AX4ogyO7+e6eqEWFtja3Vn8G8/7UB61G0IdBLw==,City Center,2020-10-29,5,1,6280153.680283212,1842485.2392403828
AX4ogyO7+e6eqEWFtja3Vn8G8/7UB61G0IdBLw==,City Center,2020-10-29,4,1,6280141.1607119255,1842271.5943014848
AX4ogyO7+e6eqEWFtja3Vn8G8/7UB61G0IdBLw==,City Center,2020-10-29,1,2,6280218.71603743,1842271.0236679749
AX4ogyO7+e6eqEWFtja3Vn8G8/7UB61G0IdBLw==,City Center,2020-10-29,4,1,6280135.116034911,1842051.6153378976
AX4ogyO7+e6eqEWFtja3Vn8G8/7UB61G0IdBLw==,City Center,2020-10-29,1,1,6280270.754201188,1842094.6220325313
AX4ogyO7+e6eqEWFtja3Vn8G8/7UB61G0IdBLw==,City Center,2020-10-29,1,1,6280525.211055425,1840829.1866224161
AX4ogyO7+e6eqEWFtja3Vn8G8/7UB61G0IdBLw==,City Center,2020-10-29,13,1,6280891.531418641,1841914.0357513484
AX4ogyO7+e6eqEWFtja3Vn8G8/7UB61G0IdBLw==,City Center,2020-10-29,1,1,6281085.419732401,1841912.6091675735
AX4ogyO7+e6eqEWFtja3Vn8G8/7UB61G0IdBLw==,City Center,2020-10-29,2,1,6281021.17270982,1841711.9175948086
AX4ogyO7+e6eqEWFtja3Vn8G8/7UB61G0IdBLw==,City Center,2020-10-29,1,1,6281086.017256369,1841598.2855727456
AX4ogyO7+e6eqEWFtja3Vn8G8/7UB61G0IdBLw==,City Center,2020-10-29,8,1,6281227.449139593,1841993.2871407939
AX4ogyO7+e6eqEWFtja3Vn8G8/7UB61G0IdBLw==,City Center,2020-10-29,7,1,6281356.982876458,1841847.747231323
AX4ogyO7+e6eqEWFtja3Vn8G8/7UB61G0IdBLw==,City Center,2020-10-29,1,1,6281382.3566324515,1842099.0158960156
AX4ogyO7+e6eqEWFtja3Vn8G8/7UB61G0IdBLw==,City Center,2020-10-29,2,1,6281304.514495444,1842250.4618550427
AX4ogyO7+e6eqEWFtja3Vn8G8/7UB61G0IdBLw==,City Center,2020-10-29,5,1,6281924.7419908475,1842359.0532811014
AX4ogyO7+e6eqEWFtja3Vn8G8/7UB61G0IdBLw==,City Center,2020-10-29,1,1,6281641.567511935,1841732.4984143155
AX4ogyO7+e6eqEWFtja3Vn8G8/7UB61G0IdBLw==,City Center,2020-10-29,1,1,6281887.589593287,1841504.3784199245
AX4ogyO7+e6eqEWFtja3Vn8G8/7UB61G0IdBLw==,City Center,2020-10-29,1,1,6282092.993638067,1842244.6604143584
AX4ogyO7+e6eqEWFtja3Vn8G8/7UB61G0IdBLw==,City Center,2020-10-29,2,1,6282171.994971573,1841483.4266813651
AX4ogyO7+e6eqEWFtja3Vn8G8/7UB61G0IdBLw==,City Center,2020-10-29,1,2,6282121.044301436,1841087.759374222
AX4ogyO7+e6eqEWFtja3Vn8G8/7UB61G0IdBLw==,City Center,2020-10-29,3,1,6282326.304940464,1841903.4790314147
AX4ogyO7+e6eqEWFtja3Vn8G8/7UB61G0IdBLw==,City Center,2020-10-29,1,2,6282623.504751061,1841951.5833781324
AX4ogyO7+e6eqEWFtja3Vn8G8/7UB61G0IdBLw==,City Center,2020-10-29,1,2,6282674.9214898925,1842102.07828131
AX4ogyO7+e6eqEWFtja3Vn8G8/7UB61G0IdBLw==,City Center,2020-10-29,2,2,6282773.56261484,1841208.6859801114
AX4ogyO7+e6eqEWFtja3Vn8G8/7UB61G0IdBLw==,City Center,2020-10-29,7,1,6282702.768995113,1841052.047263415
AX4ogyO7+e6eqEWFtja3Vn8G8/7UB61G0IdBLw==,City Center,2020-10-29,2,1,6282644.255937084,1841234.7829235476
AX4ogyO7+e6eqEWFtja3Vn8G8/7UB61G0IdBLw==,City Center,2020-10-29,1,1,6283037.814331072,1841590.2111013092
AX4ogyO7+e6eqEWFtja3Vn8G8/7UB61G0IdBLw==,City Center,2020-10-29,2,1,6282948.289156333,1841087.9590886794
AX4ogyO7+e6eqEWFtja3Vn8G8/7UB61G0IdBLw==,City Center,2020-10-29,1,1,6283064.562392191,1841118.5354978973
AX4ogyO7+e6eqEWFtja3Vn8G8/7UB61G0IdBLw==,City Center,2020-10-29,1,1,6283277.851487807,1841110.6797838486
AX4ogyO7+e6eqEWFtja3Vn8G8/7UB61G0IdBLw==,City Center,2020-10-29,2,1,6283309.520880882,1841449.9115023
AX4ogyO7+e6eqEWFtja3Vn8G8/7UB61G0IdBLw==,City Center,2020-10-29,1,2,6283451.478585198,1841568.3083068999
AX4ogyO7+e6eqEWFtja3Vn8G8/7UB61G0IdBLw==,City Center,2020-10-29,1,2,6283477.975686251,1841228.6486133158
AX4ogyO7+e6eqEWFtja3Vn8G8/7UB61G0IdBLw==,City Center,2020-10-29,1,1,6283490.590861372,1841392.0017770412
AX4ogyO7+e6eqEWFtja3Vn8G8/7UB61G0IdBLw==,City Center,2020-10-29,1,2,6283476.756737357,1841869.8687467645
AX4ogyO7+e6eqEWFtja3Vn8G8/7UB61G0IdBLw==,City Center,2020-10-29,1,1,6283618.905649343,1841887.6820010194
AX4ogyO7+e6eqEWFtja3Vn8G8/7UB61G0IdBLw==,City Center,2020-10-29,1,1,6283321.454878679,1841971.5935641294
AX4ogyO7+e6eqEWFtja3Vn8G8/7UB61G0IdBLw==,City Center,2020-10-29,3,1,6283282.199196753,1842223.3377567464
AX4ogyO7+e6eqEWFtja3Vn8G8/7UB61G0IdBLw==,City Center,2020-10-29,2,1,6283236.504471994,1842462.5565583631
AX4ogyO7+e6eqEWFtja3Vn8G8/7UB61G0IdBLw==,City Center,2020-10-29,1,1,6283604.868367179,1842472.4189929843
AX4ogyO7+e6eqEWFtja3Vn8G8/7UB61G0IdBLw==,City Center,2020-10-29,2,1,6283592.324894935,1842271.3469978794
AX4ogyO7+e6eqEWFtja3Vn8G8/7UB61G0IdBLw==,City Center,2020-10-29,2,1,6283592.671458836,1842089.0393128793
NgTXtDY8l6aQ9lurv0Tvaw0MEAC9CHLBRAeoRA==,City Center,2020-11-24,3,1,6280103.247660273,1842382.6323238907
NgTXtDY8l6aQ9lurv0Tvaw0MEAC9CHLBRAeoRA==,City Center,2020-11-24,4,1,6280068.580774409,1842025.7700374103
NgTXtDY8l6aQ9lurv0Tvaw0MEAC9CHLBRAeoRA==,City Center,2020-11-24,3,1,6280145.118243004,1841840.3965810335
NgTXtDY8l6aQ9lurv0Tvaw0MEAC9CHLBRAeoRA==,City Center,2020-11-24,2,2,6280268.724424278,1841925.5726572056
NgTXtDY8l6aQ9lurv0Tvaw0MEAC9CHLBRAeoRA==,City Center,2020-11-24,4,1,6280105.313697586,1841692.9422051245
NgTXtDY8l6aQ9lurv0Tvaw0MEAC9CHLBRAeoRA==,City Center,2020-11-24,1,1,6280190.3937753085,1840817.8245024688
NgTXtDY8l6aQ9lurv0Tvaw0MEAC9CHLBRAeoRA==,City Center,2020-11-24,1,1,6280505.737425795,1840501.1415797754
NgTXtDY8l6aQ9lurv0Tvaw0MEAC9CHLBRAeoRA==,City Center,2020-11-24,16,1,6280792.854183927,1841847.2987582146
NgTXtDY8l6aQ9lurv0Tvaw0MEAC9CHLBRAeoRA==,City Center,2020-11-24,2,1,6281045.834282389,1841906.7624273093
NgTXtDY8l6aQ9lurv0Tvaw0MEAC9CHLBRAeoRA==,City Center,2020-11-24,2,1,6281012.27003015,1841722.3091386424
NgTXtDY8l6aQ9lurv0Tvaw0MEAC9CHLBRAeoRA==,City Center,2020-11-24,6,1,6281330.370264701,1841836.6487104825
NgTXtDY8l6aQ9lurv0Tvaw0MEAC9CHLBRAeoRA==,City Center,2020-11-24,7,1,6281221.253038174,1841991.505483383
NgTXtDY8l6aQ9lurv0Tvaw0MEAC9CHLBRAeoRA==,City Center,2020-11-24,7,1,6281307.023662646,1842237.1003940275
NgTXtDY8l6aQ9lurv0Tvaw0MEAC9CHLBRAeoRA==,City Center,2020-11-24,2,1,6281223.22202679,1842299.3786937643
NgTXtDY8l6aQ9lurv0Tvaw0MEAC9CHLBRAeoRA==,City Center,2020-11-24,1,1,6281571.775511565,1842111.731881869
NgTXtDY8l6aQ9lurv0Tvaw0MEAC9CHLBRAeoRA==,City Center,2020-11-24,1,1,6281485.886747776,1841847.6645786017
NgTXtDY8l6aQ9lurv0Tvaw0MEAC9CHLBRAeoRA==,City Center,2020-11-24,2,1,6281672.76221584,1841698.3157397606
